split,mapped_label,label,confidence,reason,status,source,path,prepared_path,sha1,blur_score,error,row_number
train,camera,camera,high,Outdoor surveillance camera product or installed unit is clearly shown with visible lens or housing,ok,images,C:\Users\amani\Downloads\dataset\images\outdoor_surveillance_camera\000033.jpg,D:\pages\hiddencam-detector\dataset\train\camera\0dee1a8587dda80bbd55057ef7b9771962aaa783_000033.jpg,0dee1a8587dda80bbd55057ef7b9771962aaa783,86.85,,950
train,camera,camera,high,Reolink or related surveillance camera hardware is clearly shown with visible lens or camera body,ok,images,C:\Users\amani\Downloads\dataset\images\reolink_camera\frame_19769.jpg,D:\pages\hiddencam-detector\dataset\train\camera\278c4a7304b119c2e07ae9350e19b1cb358eb42a_frame_19769.jpg,278c4a7304b119c2e07ae9350e19b1cb358eb42a,452.29,,1077
train,camera,camera,high,Hikvision security camera product is clearly shown with visible lens or camera housing,ok,images,C:\Users\amani\Downloads\dataset\images\hikvision_camera\000023.jpg,D:\pages\hiddencam-detector\dataset\train\camera\44686684a89eeee30b36411f121e074539254d49_000023.jpg,44686684a89eeee30b36411f121e074539254d49,448.57,,791
train,camera,camera,high,USB charger hidden camera product clearly shows the concealed lens callout,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000041.jpg,D:\pages\hiddencam-detector\dataset\train\camera\e4924c37442425677540107c1d5ce3ef46506081_000041.jpg,e4924c37442425677540107c1d5ce3ef46506081,378.34,,472
train,camera,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000024.jpg,D:\pages\hiddencam-detector\dataset\train\camera\168ad22f25688ee871a2a6b93378b97b14248cab_000024.jpg,168ad22f25688ee871a2a6b93378b97b14248cab,1430.59,,874
train,camera,camera,high,Webcam product shot clearly shows the front lens,ok,images,C:\Users\amani\Downloads\dataset\images\covert_meeting_room_camera\000011.jpg,D:\pages\hiddencam-detector\dataset\train\camera\af0bc37470eb4776fe1477e4097bcd04eb156ab1_000011.jpg,af0bc37470eb4776fe1477e4097bcd04eb156ab1,135.61,,287
train,camera,camera,high,Hikvision security camera product is clearly shown with visible lens or camera housing,ok,images,C:\Users\amani\Downloads\dataset\images\hikvision_camera\000028.jpg,D:\pages\hiddencam-detector\dataset\train\camera\abdcd8f3d8efefc142070ea8fb0a85124ba72683_000028.jpg,abdcd8f3d8efefc142070ea8fb0a85124ba72683,357.31,,678
train,camera,camera,high,PTZ conference camera is clearly mounted above the display,ok,images,C:\Users\amani\Downloads\dataset\images\covert_meeting_room_camera\000041.jpg,D:\pages\hiddencam-detector\dataset\train\camera\1b125590a82c63217430846928ecb3d8666248eb_000041.jpg,1b125590a82c63217430846928ecb3d8666248eb,748.84,,314
train,camera,camera,high,Clock-style hidden camera product or marked lens location is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_clock\000017.jpg,D:\pages\hiddencam-detector\dataset\train\camera\be02447738962071ca8a305d481d773ba3cb819f_000017.jpg,be02447738962071ca8a305d481d773ba3cb819f,614.92,,1392
train,camera,camera,high,Spy camera or disguised surveillance device is clearly shown in motion-detector or alarm-style housing,ok,images,C:\Users\amani\Downloads\dataset\images\motion_detector_spy_camera\000038.jpg,D:\pages\hiddencam-detector\dataset\train\camera\e6de40ff1fb2740c119053311a4857649df89f5e_000038.jpg,e6de40ff1fb2740c119053311a4857649df89f5e,292.46,,617
train,normal,normal,high,Plain charger is shown without a clearly visible hidden camera feature,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_charger\000002.jpg,D:\pages\hiddencam-detector\dataset\train\normal\8463a6b5bde009138f7d3e4a5adc74c92bc7a95f_000002.jpg,8463a6b5bde009138f7d3e4a5adc74c92bc7a95f,181.0,,1338
train,camera,camera,high,Button style camera lens is shown in hand,ok,images,C:\Users\amani\Downloads\dataset\images\button_spy_camera\000008.jpg,D:\pages\hiddencam-detector\dataset\train\camera\4223792fb571be3a2f99f1fdbdb7e8432cef3d63_000008.jpg,4223792fb571be3a2f99f1fdbdb7e8432cef3d63,115.11,,160
train,camera,camera,high,Tower purifier product shot still shows a top mounted lens,ok,images,C:\Users\amani\Downloads\dataset\images\air_purifier_hidden_camera\000019.jpg,D:\pages\hiddencam-detector\dataset\train\camera\daa106249e385d6830cea2ace4145006fd300fc6_000019.jpg,daa106249e385d6830cea2ace4145006fd300fc6,130.26,,20
train,camera,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000021.jpg,D:\pages\hiddencam-detector\dataset\train\camera\8d6adb8a556bca0550d1e2bcb5734673dfcb3dcd_000021.jpg,8d6adb8a556bca0550d1e2bcb5734673dfcb3dcd,351.1,,528
train,camera,camera,high,Office or covert surveillance camera hardware is clearly shown with visible lens or disguised device,ok,images,C:\Users\amani\Downloads\dataset\images\secret_office_camera\000023.jpg,D:\pages\hiddencam-detector\dataset\train\camera\2167b2382f9bd691ee122ca591034039a34c0b2d_000023.jpg,2167b2382f9bd691ee122ca591034039a34c0b2d,119.6,,1172
train,camera,camera,high,Black Foscam camera on a stand clearly shows the lens,ok,images,C:\Users\amani\Downloads\dataset\images\foscam_ip_camera\000029.jpg,D:\pages\hiddencam-detector\dataset\train\camera\6f420661f065987d7e7b2a98d4bdf4c8a4aa7101_000029.jpg,6f420661f065987d7e7b2a98d4bdf4c8a4aa7101,59.05,,387
train,camera,camera,high,Visible PTZ conference camera sits in the foreground of the meeting room,ok,images,C:\Users\amani\Downloads\dataset\images\covert_meeting_room_camera\000001.jpg,D:\pages\hiddencam-detector\dataset\train\camera\7bcc5553a3305570fed318487864bdeea70ca39b_000001.jpg,7bcc5553a3305570fed318487864bdeea70ca39b,246.34,,277
train,camera,camera,high,Box recorder has a clear front lens opening,ok,images,C:\Users\amani\Downloads\dataset\images\battery_powered_spy_camera\000024.jpg,D:\pages\hiddencam-detector\dataset\train\camera\4f55a5161f63113d032d4312f199cd8600181db2_000024.jpg,4f55a5161f63113d032d4312f199cd8600181db2,490.41,,117
train,camera,camera,high,Lamp-style hidden camera product or visible camera hardware is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_lamp\000015.jpg,D:\pages\hiddencam-detector\dataset\train\camera\ab844e8c06c3d88567f27a625ba96f03fcd4d3cd_000015.jpg,ab844e8c06c3d88567f27a625ba96f03fcd4d3cd,2944.57,,1416
train,camera,camera,high,Button-style covert camera device or module is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_button\000055.jpg,D:\pages\hiddencam-detector\dataset\train\camera\9c5d706a3ed82ffa777eb358a8b07621d45a67e4_000055.jpg,9c5d706a3ed82ffa777eb358a8b07621d45a67e4,631.74,,1329
train,camera,camera,high,Charger-style hidden camera product or marked lens location is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_charger\000051.jpg,D:\pages\hiddencam-detector\dataset\train\camera\9124c16684ae3b08f0f0f87927f21957404df8fb_000051.jpg,9124c16684ae3b08f0f0f87927f21957404df8fb,833.23,,1381
train,normal,normal,high,RF transmitter bug circuit or audio-only transmitter hardware is shown without a visible camera lens,ok,images,C:\Users\amani\Downloads\dataset\images\rf_transmitter_bug\000015.jpg,D:\pages\hiddencam-detector\dataset\train\normal\c998ab5f10acee689200709d8e5bf9abbe557947_000015.jpg,c998ab5f10acee689200709d8e5bf9abbe557947,690.99,,1120
train,camera,camera,high,Button-style covert camera device or module is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_button\000013.jpg,D:\pages\hiddencam-detector\dataset\train\camera\9244ab9cabeed277f101eb76b89b8e57a681d839_000013.jpg,9244ab9cabeed277f101eb76b89b8e57a681d839,958.71,,1307
train,camera,camera,high,Compact black nanny camera device clearly shows the front lens and phone preview,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000037.jpg,D:\pages\hiddencam-detector\dataset\train\camera\3c596e7e5ce7db79410ecf09f5a0102a01599811_000037.jpg,3c596e7e5ce7db79410ecf09f5a0102a01599811,260.13,,445
train,camera,camera,high,Reolink or related surveillance camera hardware is clearly shown with visible lens or camera body,ok,images,C:\Users\amani\Downloads\dataset\images\reolink_camera\frame_14246.jpg,D:\pages\hiddencam-detector\dataset\train\camera\4cbf82952ee0c68d87968164a0b9009b4a3bc37c_frame_14246.jpg,4cbf82952ee0c68d87968164a0b9009b4a3bc37c,1317.55,,1052
train,camera,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000020.jpg,D:\pages\hiddencam-detector\dataset\train\camera\4f438b0a617ce43ea454f63d7e3bec592e16095c_000020.jpg,4f438b0a617ce43ea454f63d7e3bec592e16095c,136.31,,1529
train,camera,camera,high,Clock-style hidden camera product or marked lens location is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_clock\000034.jpg,D:\pages\hiddencam-detector\dataset\train\camera\9468f5121c9ecfecd6b1cfb6afdf95c60a225159_000034.jpg,9468f5121c9ecfecd6b1cfb6afdf95c60a225159,427.09,,1398
train,camera,camera,high,Smoke detector spy camera product clearly shows the concealed lens or camera-marked device,ok,images,C:\Users\amani\Downloads\dataset\images\smoke_detector_spy_camera\000041.jpg,D:\pages\hiddencam-detector\dataset\train\camera\eddece89eb6f5bd28565efa7e3b6ee4a6e7c0d66_000041.jpg,eddece89eb6f5bd28565efa7e3b6ee4a6e7c0d66,2643.39,,1293
train,camera,camera,high,Micro wireless camera product clearly shows the camera hardware or lens,ok,images,C:\Users\amani\Downloads\dataset\images\micro_wireless_camera\000008.jpg,D:\pages\hiddencam-detector\dataset\train\camera\676c6b009694797700ea3f1724280f96e7ca06da_000008.jpg,676c6b009694797700ea3f1724280f96e7ca06da,292.1,,740
train,camera,camera,high,Charger-style hidden camera product or marked lens location is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_charger\000028.jpg,D:\pages\hiddencam-detector\dataset\train\camera\b13291d2063c09990f51d48cd56166e5e8f2685d_000028.jpg,b13291d2063c09990f51d48cd56166e5e8f2685d,292.12,,1362
train,normal,normal,high,Image shows a wireless microphone bug transmitter or audio-only component without a visible camera lens,ok,images,C:\Users\amani\Downloads\dataset\images\mini_wireless_microphone_bug\000033.jpg,D:\pages\hiddencam-detector\dataset\train\normal\e849daf513e8c5831c1515269d51de818577e783_000033.jpg,e849daf513e8c5831c1515269d51de818577e783,568.09,,582
train,camera,camera,high,Hidden nanny cam product clearly shows a surveillance lens or concealed camera device,ok,images,C:\Users\amani\Downloads\dataset\images\nanny_cam_hidden_camera\000041.jpg,D:\pages\hiddencam-detector\dataset\train\camera\f98bd2bc583b2c986fb4d87b1bb3a703b24cb57a_000041.jpg,f98bd2bc583b2c986fb4d87b1bb3a703b24cb57a,237.12,,650
train,camera,camera,high,Shirt button spy camera kit with 4G branding is shown,ok,images,C:\Users\amani\Downloads\dataset\images\button_spy_camera\000014.jpg,D:\pages\hiddencam-detector\dataset\train\camera\ad225d688e6285d430ff4aa41de4fa1a9b570b61_000014.jpg,ad225d688e6285d430ff4aa41de4fa1a9b570b61,416.36,,166
train,camera,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000023.jpg,D:\pages\hiddencam-detector\dataset\train\camera\220c9bbfdcba9190ee86a2997b1189987e5118f2_000023.jpg,220c9bbfdcba9190ee86a2997b1189987e5118f2,718.15,,1532
train,camera,camera,high,Outdoor surveillance camera product or installed unit is clearly shown with visible lens or housing,ok,images,C:\Users\amani\Downloads\dataset\images\outdoor_surveillance_camera\000010.jpg,D:\pages\hiddencam-detector\dataset\train\camera\ea59bde3eb6f03fdcc5ea9ff144d3f15d9d2b828_000010.jpg,ea59bde3eb6f03fdcc5ea9ff144d3f15d9d2b828,1207.63,,928
train,camera,camera,high,Product collage clearly shows a PTZ conference camera and control unit,ok,images,C:\Users\amani\Downloads\dataset\images\covert_meeting_room_camera\000010.jpg,D:\pages\hiddencam-detector\dataset\train\camera\53f2494c9e65d229606310a96cfdc521d6e7cc36_000010.jpg,53f2494c9e65d229606310a96cfdc521d6e7cc36,1085.59,,286
train,camera,camera,high,Button-style covert camera device or module is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_button\000042.jpg,D:\pages\hiddencam-detector\dataset\train\camera\7218db1268d282b1b1ca36c3d6c7ee32634b950d_000042.jpg,7218db1268d282b1b1ca36c3d6c7ee32634b950d,576.73,,1322
train,camera,camera,high,Wireless spy camera hardware or camera module is clearly shown with a visible lens.,ok,images,C:\Users\amani\Downloads\dataset\images\wireless_spy_camera\000013.jpg,D:\pages\hiddencam-detector\dataset\train\camera\01470fd698cad4986e2fc96f91a4e649b1774c91_000013.jpg,01470fd698cad4986e2fc96f91a4e649b1774c91,152.56,,1618
train,camera,camera,high,Chest mounted recording device with visible lens,ok,images,C:\Users\amani\Downloads\dataset\images\body_worn_camera\000006.jpg,D:\pages\hiddencam-detector\dataset\train\camera\db2133ee53766990b118437fdbf5e17f56c5e7dc_000006.jpg,db2133ee53766990b118437fdbf5e17f56c5e7dc,274.25,,137
train,camera,camera,high,Black Foscam camera product clearly shows the front lens,ok,images,C:\Users\amani\Downloads\dataset\images\foscam_ip_camera\000019.jpg,D:\pages\hiddencam-detector\dataset\train\camera\b3daa5ee7563f51437eb793ffd0b912b74022a8e_000019.jpg,b3daa5ee7563f51437eb793ffd0b912b74022a8e,989.32,,377
train,camera,camera,high,Outdoor PTZ security camera product shot with visible lenses,ok,images,C:\Users\amani\Downloads\dataset\images\dahua_security_camera\000006.jpg,D:\pages\hiddencam-detector\dataset\train\camera\8e24518ce688b4e3e1ce069b26080ea364c48d3b_000006.jpg,8e24518ce688b4e3e1ce069b26080ea364c48d3b,76.17,,336
train,normal,normal,high,ONVIF protocol diagram uses icons and does not clearly show camera hardware,ok,images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000024.jpg,D:\pages\hiddencam-detector\dataset\train\normal\64194bea6443b40a70b02232f51a0c9350b46e40_000024.jpg,64194bea6443b40a70b02232f51a0c9350b46e40,654.56,,915
train,normal,normal,high,Wi-Fi control board for a security system is shown without a camera module,ok,images,C:\Users\amani\Downloads\dataset\images\security_camera_module\000010.jpg,D:\pages\hiddencam-detector\dataset\train\normal\b4a8e7a2b68a6cdba4a0f438975e8d8505c53d18_000010.jpg,b4a8e7a2b68a6cdba4a0f438975e8d8505c53d18,921.38,,1205
train,camera,camera,high,Pinhole spy camera lens or covert camera module is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\pinhole_spy_camera\000056.jpg,D:\pages\hiddencam-detector\dataset\train\camera\3e7b388ce1036c57e0898effafcabca736e3fc52_000056.jpg,3e7b388ce1036c57e0898effafcabca736e3fc52,909.33,,1013
train,camera,camera,high,Indoor Foscam pan tilt camera product clearly shows the lens,ok,images,C:\Users\amani\Downloads\dataset\images\foscam_ip_camera\000009.jpg,D:\pages\hiddencam-detector\dataset\train\camera\a43171b0f299212e692d6429171898f0b8f43550_000009.jpg,a43171b0f299212e692d6429171898f0b8f43550,194.94,,368
train,camera,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000013.jpg,D:\pages\hiddencam-detector\dataset\train\camera\ffafae850fcb0025e80559ea2342688c4c948cae_000013.jpg,ffafae850fcb0025e80559ea2342688c4c948cae,630.74,,865
train,camera,camera,high,Spy camera or disguised surveillance device is clearly shown in motion-detector or alarm-style housing,ok,images,C:\Users\amani\Downloads\dataset\images\motion_detector_spy_camera\000013.jpg,D:\pages\hiddencam-detector\dataset\train\camera\966c64f0afebd63829875e5b4200bb7272042e34_000013.jpg,966c64f0afebd63829875e5b4200bb7272042e34,3417.63,,597
train,camera,camera,high,Lamp-style hidden camera product or visible camera hardware is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_lamp\000043.jpg,D:\pages\hiddencam-detector\dataset\train\camera\f74fc5122f374aea419ef406bab7ddb206405a7f_000043.jpg,f74fc5122f374aea419ef406bab7ddb206405a7f,170.77,,1440
train,camera,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000027.jpg,D:\pages\hiddencam-detector\dataset\train\camera\f06a97ca89e714f206afb0ae50662fbe38afe899_000027.jpg,f06a97ca89e714f206afb0ae50662fbe38afe899,373.39,,830
train,camera,camera,high,Hikvision security camera product is clearly shown with visible lens or camera housing,ok,images,C:\Users\amani\Downloads\dataset\images\hikvision_camera\000022.jpg,D:\pages\hiddencam-detector\dataset\train\camera\a30f34590935e653cf171754ed6e0a94f87a0e66_000022.jpg,a30f34590935e653cf171754ed6e0a94f87a0e66,262.09,,790
train,camera,camera,high,Wall clock image includes phone preview and hidden camera cue,ok,images,C:\Users\amani\Downloads\dataset\images\clock_spy_camera\000051.jpg,D:\pages\hiddencam-detector\dataset\train\camera\a54473e9faa4cc377cbacbad857e3e651c11b7d4_000051.jpg,a54473e9faa4cc377cbacbad857e3e651c11b7d4,408.63,,266
train,camera,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000011.jpg,D:\pages\hiddencam-detector\dataset\train\camera\d940952030c454e110d2a8f46a73cd1923863f3c_000011.jpg,d940952030c454e110d2a8f46a73cd1923863f3c,59.39,,699
